title,link
쌍곡형 할인이 은퇴준비과정 단계별 준비의도에 미치는 영향 연구,http://academic.naver.com/article.naver?doc_id=846231656
통일준비를 위한 학교통일교육의 과제 - 코호트(cohort)와 세대(generation),http://academic.naver.com/article.naver?doc_id=890220268
88서울올림픽의 준비과정에 관한 연구: 교통대책을 중심으로,http://academic.naver.com/article.naver?doc_id=643165938
베이비부머 세대의 노후준비 다층보장 결정요인에 대한 연구,http://academic.naver.com/article.naver?doc_id=878485531
"(2019) 초고령사회대비포럼, 리스타트 Korea 초고령사회 대비, 액티브 에이",http://academic.naver.com/article.naver?doc_id=580716772
АВТО-БИО-ГРАФИЯ : 현대 러시아 자서전 속 자아-내용-형식의 문제(준,http://academic.naver.com/article.naver?doc_id=878561957
АВТО-БИО-ГРАФИЯ : 현대 러시아 자서전 속 자아-내용-형식의 문제(준,http://academic.naver.com/article.naver?doc_id=927460959
이공계열 대상 실시간 원격 발표 수업의 운영,http://academic.naver.com/article.naver?doc_id=928091404
대학생의 셀프리더십이 긍정심리자본과 취업준비행동에 미치는 영향 연,http://academic.naver.com/article.naver?doc_id=880117096
지상파 UHD 서비스 준비 현황,http://academic.naver.com/article.naver?doc_id=879774125
지상파 UHD 서비스 준비 현황,http://academic.naver.com/article.naver?doc_id=929308096
멀티미디어 센서 네트워크 환경에서 준비태세기반 위험요소 우회 다중,http://academic.naver.com/article.naver?doc_id=74871100
발표 활동에서 예비 과학교사들의 동료평가에 관한 결과와 인식 분석,http://academic.naver.com/article.naver?doc_id=1028056610
지방공무원의 퇴직준비 영향요인에 관한 연구,http://academic.naver.com/article.naver?doc_id=928635548
지방공무원의 퇴직준비 영향요인에 관한 연구,http://academic.naver.com/article.naver?doc_id=878311277
노후소득보장 사각지대 해소를 위한 맞춤형 정책방향 -노후준비 서비스,http://academic.naver.com/article.naver?doc_id=846210174
"코칭이 대학생의 자기효능감, 진로준비행동 및 진로성숙도에 미치는 영",http://academic.naver.com/article.naver?doc_id=927687792
교원의 퇴직준비교육요구조사 및 프로그램 설계,http://academic.naver.com/article.naver?doc_id=927831351
기업가정신이 변화주도행동과 진로준비행동에 미치는 영향 : 회복탄력,http://academic.naver.com/article.naver?doc_id=929528614
전력수급기본계획 준비 상황과 과제는?. 국회기후변화포럼 토론회 /제9,http://academic.naver.com/article.naver?doc_id=586460881
[토론] 노후자금충분도에 따른 소비자집단별 은퇴준비 재무교육프로그,http://academic.naver.com/article.naver?doc_id=74990545
제4발표 : 수원 시민들의 6월 민주항쟁,http://academic.naver.com/article.naver?doc_id=646231421
국가관할권이원 해양생물다양성의 보존과 지속가능한 이용에 관한 해양,http://academic.naver.com/article.naver?doc_id=880016447
항공 서비스 전공 대학생들의 외적 이미지 만족도가 진로준비행동에 미,http://academic.naver.com/article.naver?doc_id=846677504
유아 토론 준비기법 적용과 교사의 반성적 사고,http://academic.naver.com/article.naver?doc_id=846718458
"39th 국학원 정기 학술회의 21세기 한민족의 시대정신 통일, 통일준비",http://academic.naver.com/article.naver?doc_id=561535608
2015년 한국체육교육학회 춘계학술대회 준비위원회 외,http://academic.naver.com/article.naver?doc_id=929793694
2015년 한국체육교육학회 춘계학술대회 준비위원회 외,http://academic.naver.com/article.naver?doc_id=878600193
"중년여성의 사회적 노후준비 결정요인분석 -386,X세대 (코호트)의 조절효",http://academic.naver.com/article.naver?doc_id=890218959
간호대학생의 셀프리더십과 진로준비행동의 관계에서 진로의사결정유,http://academic.naver.com/article.naver?doc_id=929660074
된장영어로 영어강의 준비하기,http://academic.naver.com/article.naver?doc_id=890226769
항공·관광서비스 전공자의 진로장벽이 진로준비행동 유형에 미치는 영,http://academic.naver.com/article.naver?doc_id=878965201
박근혜 정부의 중간점검 및 향후 정책과제 : 제3회 ; 제8분과 <미래정책특,http://academic.naver.com/article.naver?doc_id=845744649
사전 계획 활동이 EFL 학습자의 교실 공개 구두 발표 불안에 미치는 효과,http://academic.naver.com/article.naver?doc_id=289796366
청년창업가의 역량이 창업성과에 미치는 영향 : 창업사전준비의 조절효,http://academic.naver.com/article.naver?doc_id=927687803
청년창업가의 역량이 창업성과에 미치는 영향 : 창업사전준비의 조절효,http://academic.naver.com/article.naver?doc_id=879550419
"코칭이 대학생의 자기효능감, 시간관리행동 및 진로준비행동에 미치는",http://academic.naver.com/article.naver?doc_id=879619143
특수한 요구를 지닌 학생들을 위한 고등교육기관 지원시스템에서의 교,http://academic.naver.com/article.naver?doc_id=845755540
간호대학생의 셀프리더십과 진로준비행동의 관계에서 진로의사결정유,http://academic.naver.com/article.naver?doc_id=879695440
특별강연 : 특강 3 ; 우리나라 제12차 CBD 당사국총회 개최 준비현황과 향,http://academic.naver.com/article.naver?doc_id=845731652
조직문화를 고려한 BIM 수용준비도 평가모델,http://academic.naver.com/article.naver?doc_id=720993205
2013 추계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=929322971
2013 추계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=877984712
"고령화·저성장 시대, 우리는 준비되어 있는가' 정책세미나",http://academic.naver.com/article.naver?doc_id=602406061
중고령자 및 그외 집단의 은퇴기대 영향요인 비교분석 -은퇴준비과정을,http://academic.naver.com/article.naver?doc_id=845707478
남북교류를 대비한 정보통신방송인의 역할과 준비 한반도 ICT 산업발전,http://academic.naver.com/article.naver?doc_id=561685016
자기주도학습준비도와 수학적성향 사이의 관계 연구 -D대학교 공과대학,http://academic.naver.com/article.naver?doc_id=845630435
공과계열 대학생들의 학업지속과 진로준비행동에 영향을 미치는 요인규,http://academic.naver.com/article.naver?doc_id=846199758
"코칭이 대학생의 자기효능감, 진로준비행동 및 진로성숙도에 미치는 영",http://academic.naver.com/article.naver?doc_id=880813678
유럽평의회 사이버범죄조약의 가입・비준을 위한 국내 이행법률의 마련,http://academic.naver.com/article.naver?doc_id=1027964419
지속가능한 통합물관리 비전 발표 ‘인간과 자연이 함께 누리는 생명의,http://academic.naver.com/article.naver?doc_id=301603858
준비위원회,http://academic.naver.com/article.naver?doc_id=879197616
준비위원회,http://academic.naver.com/article.naver?doc_id=929700725
품질개선을 위한 신발창 접착 준비공정 자동화 설비,http://academic.naver.com/article.naver?doc_id=929322040
품질개선을 위한 신발창 접착 준비공정 자동화 설비,http://academic.naver.com/article.naver?doc_id=880821241
2012 춘계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=878791188
2012 춘계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=929320792
"제19차 농어촌지역정책포럼-변화하는 농촌, 중앙과 지방이 함께 준비하",http://academic.naver.com/article.naver?doc_id=602401384
죽음준비교육의 효과성에 대한 메타분석,http://academic.naver.com/article.naver?doc_id=1027312605
"3·1운동 100년, 대한민국의 새로운 100년 국민통합, 민족통일, 세계평화를",http://academic.naver.com/article.naver?doc_id=153458061
통일을 위한 실질적 준비와 과제,http://academic.naver.com/article.naver?doc_id=602382510
"코칭이 대학생의 자기효능감, 시간관리행동 및 진로준비행동에 미치는",http://academic.naver.com/article.naver?doc_id=927687804
장외영향평가 제도 이행을 위한 기업 준비 방안,http://academic.naver.com/article.naver?doc_id=1027274842
제381회 과학기술정책포럼: 통일시대를 준비하는 남북한 국가통계 통합,http://academic.naver.com/article.naver?doc_id=602412339
2011 추계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=929320457
2011 추계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=880020730
2011 춘계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=878559753
2011 춘계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=929319547
공학교육인증(ABEEK)과 농업기계공학계의 준비,http://academic.naver.com/article.naver?doc_id=845585126
유치원 평가 받기 전과 후의 평가 준비에 대한 교사들의 인식과 어려움,http://academic.naver.com/article.naver?doc_id=845569978
"중장기 농촌 지역개발의 새로운 틀을 마련한다(4) 변화하는 농촌, 중앙과",http://academic.naver.com/article.naver?doc_id=602401405
Supercapacitor 어플 리케이션을위한 ZnO-graphene의 nanocomposite 전극 재료의 준,http://academic.naver.com/article.naver?doc_id=74995974
우리가 공유할 농촌개발의 아젠다는? 농촌 지역개발정책의 성과 진단 그,http://academic.naver.com/article.naver?doc_id=602401246
R-Learning 수업의 준비와 사후 활동,http://academic.naver.com/article.naver?doc_id=845569867
“교육사회학적 관점에서 교원 행정업무와 수업준비의 관계: 인과관계,http://academic.naver.com/article.naver?doc_id=442157779
유아 토론 준비기법 적용과 교사의 반성적 사고,http://academic.naver.com/article.naver?doc_id=418143324
Supercapacitor 어플 리케이션을위한 ZnO-graphene의 nanocomposite 전극 재료의 준,http://academic.naver.com/article.naver?doc_id=929320709
Supercapacitor 어플 리케이션을위한 ZnO-graphene의 nanocomposite 전극 재료의 준,http://academic.naver.com/article.naver?doc_id=880687115
PLS 대응에 따른 산업체 준비 현황,http://academic.naver.com/article.naver?doc_id=846309774
2010 추계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=877744973
2010 추계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=929318893
베이징 올림픽 성화 봉송 준비 동향 보도,http://academic.naver.com/article.naver?doc_id=18327946
항공·관광서비스 전공자의 진로장벽이 진로준비행동 유형에 미치는 영,http://academic.naver.com/article.naver?doc_id=929783285
나들목숲학교 교육공동체 형성의 준비과정에 대한 참여연구,http://academic.naver.com/article.naver?doc_id=289554861
장애인의 경제적 노후준비 실태와 결정요인,http://academic.naver.com/article.naver?doc_id=845511706
통일을 위한 준비 그리고 강원도,http://academic.naver.com/article.naver?doc_id=187862009
유치원 교원 임용 선정 경쟁시험을 준비하는 응시 준비생의 목소리,http://academic.naver.com/article.naver?doc_id=845569915
기술준비도와 소비자 준비도가 Self Service Technology의 핵심태도모델에 미,http://academic.naver.com/article.naver?doc_id=879825178
기술준비도와 소비자 준비도가 Self Service Technology의 핵심태도모델에 미,http://academic.naver.com/article.naver?doc_id=928316984
2010 춘계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=929318229
2010 춘계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=878514460
다문화 가정의 유아의 준비도 수준과 가정교육과의 연관성,http://academic.naver.com/article.naver?doc_id=845523396
BIM을 활용한 물량관리 구현을 위한 건설사의 준비 (QDB),http://academic.naver.com/article.naver?doc_id=658446374
한국일본학연합회 제7회 학술대회 및 국제Symposium 개최를 준비하며 (韓國,http://academic.naver.com/article.naver?doc_id=877921742
대한제국기 연향에서 정재 준비와 공연의 변모,http://academic.naver.com/article.naver?doc_id=845532109
국방분야 생산준비검토 체계 개발,http://academic.naver.com/article.naver?doc_id=845524448
스포츠상담사로서의 고민과 상담능력 향상을 위한 준비,http://academic.naver.com/article.naver?doc_id=845523822
2009 춘계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=877824322
2009 춘계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=929317465
김치 세계화 사전준비 사례,http://academic.naver.com/article.naver?doc_id=879679693
김치 세계화 사전준비 사례,http://academic.naver.com/article.naver?doc_id=928388691
취업장벽이 취업준비행동에 미치는 영향,http://academic.naver.com/article.naver?doc_id=306634072
통일준비 심포지엄,http://academic.naver.com/article.naver?doc_id=602406043
BIM을 활용한 물량관리 구현을 위한 건설사의 준비 (QDB),http://academic.naver.com/article.naver?doc_id=77678091
기업 종사자의 은퇴에 대한 인식 및 준비상식에 대한 연구,http://academic.naver.com/article.naver?doc_id=845514038
항공사 객실승무원 이미지와 자기이미지 일치성 중 현실적 자기이미지,http://academic.naver.com/article.naver?doc_id=288956394
연구윤리 교육 컨텐츠 준비와 학습활동관리시스템 개발과 운영,http://academic.naver.com/article.naver?doc_id=929527664
2008 추계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=880063603
2008 추계학술대회를 준비하면서,http://academic.naver.com/article.naver?doc_id=929316492
"제2차「글로벌보건안보구상」고위급 회의 서울 개최 D-10, 세부계획 발표",http://academic.naver.com/article.naver?doc_id=301608527
802.16e 네트워크에서의 빠른 핸드오버 준비를 통한 고속 핸드오버 기법,http://academic.naver.com/article.naver?doc_id=18533512
Hospital Preparedness for Disaster (재해준비체계-의료기관 중심으로),http://academic.naver.com/article.naver?doc_id=86024511
다가오는 전기차시대 우리의 준비상황은? 정책 심포지엄,http://academic.naver.com/article.naver?doc_id=288710124
"중,동,남부 유럽 국가들의 다기둥 연금개혁: 금융제도가 당면과제를 해",http://academic.naver.com/article.naver?doc_id=845408115
우리가 공유할 농촌개발의 아젠다는 농촌 지역개발정책의 성과 진단 그,http://academic.naver.com/article.naver?doc_id=602401403
"인사,행정교육 : 대학생의 공무원시험 준비가 취업, 보수, 직업만족도에",http://academic.naver.com/article.naver?doc_id=845400159
"대학생의 공무원시험 준비가 취업, 보수, 직업만족도에 미치는 영향",http://academic.naver.com/article.naver?doc_id=890214829
장애우 가족에게 적용한 죽음준비 교육의 효과,http://academic.naver.com/article.naver?doc_id=1027313091
교원의 퇴직준비교육 요구조사 및 프로그램 설계,http://academic.naver.com/article.naver?doc_id=80082985
베이비 붐 세대의 퇴직준비교육 현황과 커뮤니티댄스 적용 방안 연구,http://academic.naver.com/article.naver?doc_id=153984745
실내디자인 실무준비 교육사례 연구 : 미국 University of Missouri-Columbia,http://academic.naver.com/article.naver?doc_id=44028879
"실질적 통일준비를 위한 북한지역 SOC사업과 실향민의 역할 ""광복 70주년""",http://academic.naver.com/article.naver?doc_id=176754156
"우리 농어촌에 놓인 도전과 기회, 미래 선택은 새로운 농촌개발 패러다",http://academic.naver.com/article.naver?doc_id=602401402
「국방품질경영상」 신청을 준비하면서,http://academic.naver.com/article.naver?doc_id=13671151
해외 운영리스크 고급측정법 목표 은행들의 준비현황 및 시사점,http://academic.naver.com/article.naver?doc_id=16419723
전문 여성농어업(지역농협·수협·산림조합) 인력육성을 위한 준비과제,http://academic.naver.com/article.naver?doc_id=127414900
「준비된 100세를 위한 연금제도활성화」 세미나,http://academic.naver.com/article.naver?doc_id=186317838
2006년 추계학술대회 준비조직위원회 명단 외,http://academic.naver.com/article.naver?doc_id=879265754
메이지 7년 지방관회의의 준비와 좌원(左院)의 역할,http://academic.naver.com/article.naver?doc_id=880782206
장애아 통합교육과 유아체육 : 성공적인 통합체육을 위한 준비,http://academic.naver.com/article.naver?doc_id=846457219
겨울채비를 준비해야할 한류의 훈풍,http://academic.naver.com/article.naver?doc_id=877948031
겨울채비를 준비해야할 한류의 훈풍,http://academic.naver.com/article.naver?doc_id=927502694
환경분야 통일준비를 위한 통일과 환경정책 국제 워크숍,http://academic.naver.com/article.naver?doc_id=602381811
진로준비행동 관련 변인의 메타분석,http://academic.naver.com/article.naver?doc_id=79892827
"교육과정 이론과 실제의 발전: 국제 비교, 간학문적 담론, 그리고 연구와",http://academic.naver.com/article.naver?doc_id=846155721
우울수준과 인지적 준비절차가 비디오피드백 후 발표불안 감소에 미치,http://academic.naver.com/article.naver?doc_id=79612801
"북한 사회경제, 인구변화가 보건의료에 미치는 영향 북한의 심폐질환 역",http://academic.naver.com/article.naver?doc_id=153457785
미용고등학교 학생들의 자기효능감이 진로준비행동 및 진로결정에 미치,http://academic.naver.com/article.naver?doc_id=80043040
주제: 소외된 학생들을 위한 과학교육의 연구와 실천 : 원탁토론 ; 제8차,http://academic.naver.com/article.naver?doc_id=846148680
"리더십 서밋, 이제 제대로 준비하자",http://academic.naver.com/article.naver?doc_id=83048557
한국고속철도의 개통과 운영준비,http://academic.naver.com/article.naver?doc_id=76015758
"제2차 남북정상회담, 무엇을 어떻게 준비할 것인가?",http://academic.naver.com/article.naver?doc_id=75278365
"사회책임 공공조달과 국가계약, 무엇을 어떻게 준비할 것인가 사회책임",http://academic.naver.com/article.naver?doc_id=156135072
"2012 이후 세계와 한반도, 우리는 무엇을 준비해야 하나 제5회 울산시민",http://academic.naver.com/article.naver?doc_id=153458012
"눈에 보이지 않는 사이버 위협, 우리의 준비는? : 정보보호 발전방향 토",http://academic.naver.com/article.naver?doc_id=128436686
발주자 입장에서 본 리모델링 공사준비 : 오피스빌딩을 기준으로,http://academic.naver.com/article.naver?doc_id=34827244
독일 신탁관리공사 모델을 통해 조망하는 한반도 통일 준비,http://academic.naver.com/article.naver?doc_id=153457741
한국고속철도의 개통과 운영준비,http://academic.naver.com/article.naver?doc_id=929695721
한국고속철도의 개통과 운영준비,http://academic.naver.com/article.naver?doc_id=877736396
발표논문 : 지식정부 구축을 위한 지식행정에 관한 개념적 연구: 경험적,http://academic.naver.com/article.naver?doc_id=890210512
다양한 발표활동을 통한 말하기 능력 신장 방안,http://academic.naver.com/article.naver?doc_id=41448957
노인 및 정년퇴직자 복지 정책 토론회 노인 및 정년퇴직자들의 제2의 삶,http://academic.naver.com/article.naver?doc_id=153457950
건설VE에서의 준비단계와 분석단계 연계방안에 관한 연구,http://academic.naver.com/article.naver?doc_id=879944747
과학교사 전문성 기준 : 원탁토론 ; 제8차 교육과정을 위하여 무엇을 준,http://academic.naver.com/article.naver?doc_id=846113566
학교 과학 실험 교육 실천방안 : 원탁 토론 ; 제8차 교육과정을 위하여 무,http://academic.naver.com/article.naver?doc_id=846070495
시설 보호 아동의 자립 준비 실태에 관한 연구 : 퇴소를 준비하는 있는,http://academic.naver.com/article.naver?doc_id=929804490
시설 보호 아동의 자립 준비 실태에 관한 연구 : 퇴소를 준비하는 있는,http://academic.naver.com/article.naver?doc_id=879542021
한국경제지리학의 발전 성과와 미래를 위한 준비,http://academic.naver.com/article.naver?doc_id=1026871860
"국가경쟁력과통일전략연구회 : 21세기, 국가의 미래를 준비한다 :국가경",http://academic.naver.com/article.naver?doc_id=11416460
기획: 수의사처방제 실시를 위한 소 진료체계 준비 및 방역 인프라 구축,http://academic.naver.com/article.naver?doc_id=1027482660
기획: 수의사처방제 실시를 위한 소 진료체계 준비 및 방역 인프라 구축,http://academic.naver.com/article.naver?doc_id=594156773
기획: 수의사처방제 실시를 위한 소 진료체계 준비 및 방역 인프라 구축,http://academic.naver.com/article.naver?doc_id=594156773
GLP Lab. 준비 및 운영,http://academic.naver.com/article.naver?doc_id=928641825
GLP Lab. 준비 및 운영,http://academic.naver.com/article.naver?doc_id=877859626
21세기 정보화사회의 준비,http://academic.naver.com/article.naver?doc_id=1026947757
"10년 후 익산을 위한 준비 공청회.6,익산 지역상권 살리기 어떻게 할 것인",http://academic.naver.com/article.naver?doc_id=153458198
제6차 WTO 홍콩 각료회의 준비 동향과 전망,http://academic.naver.com/article.naver?doc_id=1026727348
"『100세 시대, 어떻게 준비할 것인가?』토론회",http://academic.naver.com/article.naver?doc_id=602406038
하계학술발표회를 준비하면서,http://academic.naver.com/article.naver?doc_id=877898988
하계학술발표회를 준비하면서,http://academic.naver.com/article.naver?doc_id=927979968
하계학술발표회를 준비하면서,http://academic.naver.com/article.naver?doc_id=927979967
하계학술발표회를 준비하면서,http://academic.naver.com/article.naver?doc_id=927980025
외국인 대학생의 말하기 준비 단계를 위한 대화일지 활용 방안 연구,http://academic.naver.com/article.naver?doc_id=79916654
수의사처방제 실시를 위한 소 진료체계 준비 및 방역 인프라 구축 방안,http://academic.naver.com/article.naver?doc_id=39157554
정보통신기술 ( ICTs ) 을 활용한 지방정부 행정업무과정재설계 ( GBPR ) 에,http://academic.naver.com/article.naver?doc_id=929190155
정보통신기술 ( ICTs ) 을 활용한 지방정부 행정업무과정재설계 ( GBPR ) 에,http://academic.naver.com/article.naver?doc_id=879371629
유치원 평가를 위한 영역별 준비,http://academic.naver.com/article.naver?doc_id=13589008
하계학술발표회를 준비하며,http://academic.naver.com/article.naver?doc_id=927979693
하계학술발표회를 준비하며,http://academic.naver.com/article.naver?doc_id=879032108
하계학술발표회를 준비하며,http://academic.naver.com/article.naver?doc_id=927980285
하계학술발표회를 준비하며,http://academic.naver.com/article.naver?doc_id=927979853
하계학술발표회를 준비하며,http://academic.naver.com/article.naver?doc_id=927979774
국가 온실가스 감축 목표 발표에 즈음하여,http://academic.naver.com/article.naver?doc_id=41614647
1998년 동계학술발표회를 준비하면서,http://academic.naver.com/article.naver?doc_id=927979321
1998년 동계학술발표회를 준비하면서,http://academic.naver.com/article.naver?doc_id=880412426
1998년 동계학술발표회를 준비하면서,http://academic.naver.com/article.naver?doc_id=880412426
건설VE에서의 준비단계와 분석단계 연계방안에 관한 연구,http://academic.naver.com/article.naver?doc_id=929545961
재무비율분석을 통한 가계의 재정상태 분석 : 노후준비를 중심으로,http://academic.naver.com/article.naver?doc_id=845855393
퇴직연금 설문조사 결과 및「가입자가 꼭 알아야 하는 10가지 유의사항,http://academic.naver.com/article.naver?doc_id=154191948
하계학술발표회를 준비하면서,http://academic.naver.com/article.naver?doc_id=879732337
하계학술발표회를 준비하면서,http://academic.naver.com/article.naver?doc_id=879732337
하계학술발표회를 준비하면서,http://academic.naver.com/article.naver?doc_id=927979163
ASHRAE의 축사 - “21세기를 준비하며”,http://academic.naver.com/article.naver?doc_id=927978939
ASHRAE의 축사 - “21세기를 준비하며”,http://academic.naver.com/article.naver?doc_id=879383828
ASHRAE의 축사 - “21세기를 준비하며”,http://academic.naver.com/article.naver?doc_id=879383828
ASHRAE의 축사 - “21세기를 준비하며”,http://academic.naver.com/article.naver?doc_id=779633880
"이제는 포스트 한류다, 어떻게 준비해야 하나",http://academic.naver.com/article.naver?doc_id=16392675
"다가오는 한·중 FTA 우리 약초산업, 무엇을 준비해야 하나",http://academic.naver.com/article.naver?doc_id=57037286
2007년 하계 주택보수 봉사활동 사례 발표 (러시아 하바로프스크),http://academic.naver.com/article.naver?doc_id=308145132
노인요양보험! 어떻게 준비하고 있는가? : 노인장기요양보험제도의 안정,http://academic.naver.com/article.naver?doc_id=61687660
발표불안에 대한 비디오 피드백의 효과:중재변인과 매개변인,http://academic.naver.com/article.naver?doc_id=289832452
[유통학회 2010년 추계학술대회 발표논문] “예비창업자들의 프랜차이즈,http://academic.naver.com/article.naver?doc_id=928316971
[특집] 교통 인프라-미래 수요에 대응할 준비가 안되고 있다 : 인구 천명,http://academic.naver.com/article.naver?doc_id=34745230
기독교적 죽음준비교육에 관한 연구,http://academic.naver.com/article.naver?doc_id=79676536
폴리에스테르 원사 물성과 제직준비 및 제직공정 특성과의 상관성 연구,http://academic.naver.com/article.naver?doc_id=890032995
국제회계기준 도입준비와 대응과제,http://academic.naver.com/article.naver?doc_id=929360886
폴리에스테르 원사 물성과 제직준비 및 제직공정 특성과의 상관성 연구,http://academic.naver.com/article.naver?doc_id=890032996
구두 발표가 영어 말하기 능력에 미치는 영향 연구 : 고등학교 2학년을,http://academic.naver.com/article.naver?doc_id=39151566
"""준비된 환경""으로써의 유아교육이 실내건축에 미치는 영향",http://academic.naver.com/article.naver?doc_id=34751083
해외청년 요리봉사단 사례발표,http://academic.naver.com/article.naver?doc_id=308145088
수송시간 및 준비시간을 고려한 Zero - Wait 방안의 회분식 공정의 완료시,http://academic.naver.com/article.naver?doc_id=846550853
자기표현훈련 프로그램이 초등학생의 발표불안 감소 및 자기효능감 향,http://academic.naver.com/article.naver?doc_id=79807883
아시안게임의 성공조건은? : 2014년 인천대회준비 정책토론회,http://academic.naver.com/article.naver?doc_id=18309673
읽기ㆍ쓰기 통합학습을 통한 초등논술 기초능력 신장 : '06 교실수업개선,http://academic.naver.com/article.naver?doc_id=12973011
공연 <햄릿> 무대 감독 제작 노트 : 제작발표를 중심으로,http://academic.naver.com/article.naver?doc_id=17267810
발표불안에 대한 비디오 피드백의 효과 : 중재변인과 매개변인,http://academic.naver.com/article.naver?doc_id=927605693
과업중심 준비학습을 통한 초등영어 역할극 지도에 관한 연구,http://academic.naver.com/article.naver?doc_id=79876516
「유리동물원」의 연출적 접근방법 연구: 제작 발표를 중심으로,http://academic.naver.com/article.naver?doc_id=9397707
"팬데믹과 여성폭력 현장의 전환, 우리는 무엇을 준비해야 하는가? [좌담]",http://academic.naver.com/article.naver?doc_id=843655087
공공건설사업에서 업무단계별 클레임준비 절차,http://academic.naver.com/article.naver?doc_id=77687289
2025년 논산 딸기 축제 날짜는 언제에요,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121503&docId=469061279&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
2025년 사회복지사 1급 합격률?,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100105&docId=481840210&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
배화여대 수시 접수 기간,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110408&docId=483251449&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
배재대학교 편입 질문,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110503&docId=483251301&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
Bmw x1 차량 egr밸브 사설수리,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8110301&docId=483249277&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
메이크업.특수분장 대학입시 포트폴리오 어떻게 만드나요,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050405&docId=483078472&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
30년 전 아동 전집 제목을 찾고 있어요,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100105&docId=483243747&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
자퇴후 수능,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110503&docId=483250387&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
연극영화과,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=308&docId=483119010&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
밥먹기 전과 후 어지러움,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70108&docId=483188777&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
고3 ADHD,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8010501&docId=483133399&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
컴퓨터활용능력 시험 접수,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=111&docId=419674147&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
임상병리학과 해부병리학 공부할 수 있나요?,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=111604&docId=483248328&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
공부 동기부여 좀 해주세요 제발요,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11080106&docId=482882702&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
한국철도공사 면접학원,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110704&docId=361062409&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
진해군항제 가보신분?,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121008&docId=483016813&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
공부 너무 못해서 자퇴고민 (고교학점제),https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110407&docId=483200223&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
합격자발표 사주,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=31501&docId=483238052&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
호주 대학교 디플로마 과정 질문,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110602&docId=483130217&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
관크에 관련된 도서 추천,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11080106&docId=483244600&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
9급 국가공무원은 시험 어디서 보나요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40601&docId=483240452&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
전기오토바이 보조금,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8110105&docId=481302254&qb=67Cc7ZGcIOykgOu5hA==&enc=utf8
